P.1.2	4.600	-0.002	-0.000	0.001	3.289	-0.015	0.284	0.000	-0.000	enhetslast
P.1.2	4.700	-0.002	-0.000	0.001	3.346	-0.015	0.280	0.000	-0.000	enhetslast
P.1.2	4.800	-0.002	-0.000	0.001	3.402	-0.015	0.276	0.000	-0.000	enhetslast
P.1.2	4.900	-0.002	-0.000	0.001	3.451	-0.015	0.271	0.000	-0.000	enhetslast
P.1.2	5.000	-0.002	-0.000	0.001	3.500	-0.015	0.267	0.000	-0.000	enhetslast
P.1.2	5.100	-0.002	-0.000	0.001	3.549	-0.015	0.263	0.000	-0.000	enhetslast
P.1.2	5.200	-0.002	-0.000	0.001	3.598	-0.015	0.259	0.000	-0.000	enhetslast
P.1.2	5.300	-0.001	-0.000	0.001	3.641	-0.015	0.251	0.000	-0.000	enhetslast
P.1.2	5.400	-0.001	-0.000	0.001	3.688	-0.015	0.246	0.000	-0.000	enhetslast
P.1.2	5.500	-0.001	-0.000	0.001	3.737	-0.015	0.242	0.000	-0.000	enhetslast
P.1.2	5.600	-0.001	-0.000	0.001	3.786	-0.015	0.238	0.000	-0.000	enhetslast
P.1.2	5.700	-0.001	-0.000	0.001	3.835	-0.015	0.234	0.000	-0.000	enhetslast
P.1.2	5.800	-0.001	-0.000	0.001	3.879	-0.015	0.230	0.000	-0.000	enhetslast
P.1.2	5.900	-0.001	-0.000	0.001	3.920	-0.015	0.226	0.000	-0.000	enhetslast
P.1.2	6.000	-0.001	-0.000	0.000	3.961	-0.015	0.222	0.000	-0.000	enhetslast
P.1.2	6.100	-0.001	-0.000	0.000	4.001	-0.015	0.218	0.000	-0.000	enhetslast
P.1.2	6.200	-0.001	-0.000	0.000	4.040	-0.015	0.212	0.000	-0.000	enhetslast
P.1.2	6.300	-0.001	-0.000	0.000	4.076	-0.015	0.205	0.000	-0.000	enhetslast
P.1.2	6.400	-0.001	-0.000	0.000	4.117	-0.015	0.201	0.000	-0.000	enhetslast
P.1.2	6.500	-0.001	-0.000	0.000	4.158	-0.015	0.197	0.000	-0.000	enhetslast
P.1.2	6.600	-0.001	-0.000	0.000	4.198	-0.015	0.193	0.000	-0.000	enhetslast
P.1.2	6.700	-0.001	-0.000	0.000	4.239	-0.015	0.189	0.000	-0.000	enhetslast
P.1.2	6.800	-0.001	-0.000	0.000	4.271	-0.015	0.185	0.000	-0.000	enhetslast
P.1.2	6.900	-0.001	-0.000	0.000	4.303	-0.015	0.181	0.000	-0.000	enhetslast
P.1.2	7.000	-0.001	-0.000	0.000	4.336	-0.015	0.177	0.000	-0.000	enhetslast
P.1.2	7.100	-0.001	-0.000	0.000	4.368	-0.015	0.173	0.000	-0.000	enhetslast
P.1.2	7.200	-0.001	-0.000	0.000	4.397	-0.015	0.166	0.000	-0.000	enhetslast
P.1.2	7.300	-0.001	-0.000	0.000	4.428	-0.015	0.161	0.000	-0.000	enhetslast
P.1.2	7.400	-0.001	-0.000	0.000	4.460	-0.015	0.157	0.000	-0.000	enhetslast
P.1.2	7.500	-0.001	-0.000	0.000	4.493	-0.015	0.153	0.000	-0.000	enhetslast
P.1.2	7.600	-0.001	-0.000	0.000	4.525	-0.015	0.149	0.000	-0.000	enhetslast
P.1.2	7.700	-0.000	-0.000	0.000	4.554	-0.015	0.145	0.000	-0.000	enhetslast
P.1.2	7.800	-0.000	-0.000	0.000	4.578	-0.015	0.141	0.000	-0.000	enhetslast
P.1.2	7.900	-0.000	-0.000	0.000	4.602	-0.015	0.137	0.000	-0.000	enhetslast
P.1.2	8.000	-0.000	-0.000	0.000	4.626	-0.015	0.133	0.000	-0.000	enhetslast
P.1.2	8.100	-0.000	-0.000	0.000	4.650	-0.014	0.128	0.000	-0.000	enhetslast
P.1.2	8.200	-0.000	-0.000	0.000	4.671	-0.014	0.121	0.000	-0.000	enhetslast
P.1.2	8.300	-0.000	-0.000	0.000	4.695	-0.014	0.117	0.000	-0.000	enhetslast
P.1.2	8.400	-0.000	-0.000	0.000	4.720	-0.014	0.113	0.000	-0.000	enhetslast
P.1.2	8.500	-0.000	-0.000	0.000	4.744	-0.014	0.109	0.000	-0.000	enhetslast
P.1.2	8.600	-0.000	-0.000	0.000	4.768	-0.014	0.105	0.000	-0.000	enhetslast
P.1.2	8.700	-0.000	-0.000	0.000	4.785	-0.014	0.101	0.000	-0.000	enhetslast
P.1.2	8.800	-0.000	-0.000	0.000	4.801	-0.014	0.097	0.000	-0.000	enhetslast
P.1.2	8.900	-0.000	-0.000	0.000	4.817	-0.014	0.093	0.000	-0.000	enhetslast
P.1.2	9.000	-0.000	-0.000	0.000	4.833	-0.014	0.089	0.000	-0.000	enhetslast
P.1.2	9.100	-0.000	-0.000	0.000	4.848	-0.014	0.083	0.000	-0.000	enhetslast
P.1.2	9.200	-0.000	-0.000	0.000	4.863	-0.014	0.077	0.000	-0.000	enhetslast
P.1.2	9.300	-0.000	-0.000	0.000	4.879	-0.014	0.073	0.000	-0.000	enhetslast
P.1.2	9.400	-0.000	-0.000	0.000	4.895	-0.014	0.069	0.000	-0.000	enhetslast
P.1.2	9.500	-0.000	-0.000	0.000	4.911	-0.014	0.065	0.000	-0.000	enhetslast
P.1.2	9.600	-0.000	-0.000	0.000	4.924	-0.014	0.061	0.000	-0.000	enhetslast
P.1.2	9.700	-0.000	-0.000	0.000	4.932	-0.014	0.057	0.000	-0.000	enhetslast
P.1.2	9.800	-0.000	-0.000	0.000	4.940	-0.014	0.053	0.000	-0.000	enhetslast
P.1.2	9.900	-0.000	-0.000	0.000	4.948	-0.014	0.050	0.000	-0.000	enhetslast
P.1.2	10.000	-0.000	-0.000	0.000	4.956	-0.014	0.045	0.000	-0.000	enhetslast
P.1.2	10.100	-0.000	-0.000	0.000	4.963	-0.014	0.037	0.000	-0.000	enhetslast
P.1.2	10.200	-0.000	-0.000	0.000	4.971	-0.014	0.033	0.000	-0.000	enhetslast
P.1.2	10.300	-0.000	-0.000	0.000	4.979	-0.014	0.029	0.000	-0.000	enhetslast
P.1.2	10.400	-0.000	-0.000	0.000	4.988	-0.014	0.026	0.000	-0.000	enhetslast
P.1.2	10.500	-0.000	-0.000	0.000	4.996	-0.014	0.022	0.000	-0.000	enhetslast
P.1.2	10.600	-0.000	-0.000	0.000	4.997	-0.014	0.018	0.000	-0.000	enhetslast
P.1.2	10.700	-0.000	-0.000	0.000	4.997	-0.014	0.014	0.000	-0.000	enhetslast
P.1.2	10.800	-0.000	-0.000	0.000	4.997	-0.014	0.010	0.000	-0.000	enhetslast
P.1.2	10.900	-0.000	-0.000	0.000	4.997	-0.014	0.006	-0.000	-0.000	enhetslast
P.1.2	11.000	-0.000	-0.000	0.000	4.997	-0.014	-0.000	0.000	-0.000	enhetslast
P.1.2	11.100	-0.000	-0.000	-0.000	4.997	-0.014	-0.006	0.000	-0.000	enhetslast
P.1.2	11.200	-0.000	-0.000	-0.000	4.997	-0.014	-0.010	-0.000	-0.000	enhetslast
P.1.2	11.300	-0.000	-0.000	-0.000	4.997	-0.014	-0.014	-0.000	-0.000	enhetslast
P.1.2	11.400	-0.000	-0.000	-0.000	4.997	-0.014	-0.018	-0.000	-0.000	enhetslast
P.1.2	11.500	-0.000	-0.000	-0.000	4.996	-0.014	-0.022	-0.000	-0.000	enhetslast
P.1.2	11.600	-0.000	-0.000	-0.000	4.988	-0.014	-0.026	-0.000	-0.000	enhetslast
P.1.2	11.700	-0.000	-0.000	-0.000	4.979	-0.014	-0.029	-0.000	-0.000	enhetslast
P.1.2	11.800	-0.000	-0.000	-0.000	4.971	-0.014	-0.033	-0.000	-0.000	enhetslast
P.1.2	11.900	-0.000	-0.000	-0.000	4.963	-0.014	-0.037	-0.000	-0.000	enhetslast
P.1.2	12.000	-0.000	-0.000	-0.000	4.956	-0.014	-0.045	-0.000	-0.000	enhetslast
P.1.2	12.100	-0.000	-0.000	-0.000	4.948	-0.014	-0.050	-0.000	-0.000	enhetslast
P.1.2	12.200	-0.000	-0.000	-0.000	4.940	-0.014	-0.053	-0.000	-0.000	enhetslast
P.1.2	12.300	-0.000	-0.000	-0.000	4.932	-0.014	-0.057	-0.000	-0.000	enhetslast
P.1.2	12.400	-0.000	-0.000	-0.000	4.924	-0.014	-0.061	-0.000	-0.000	enhetslast
P.1.2	12.500	-0.000	-0.000	-0.000	4.911	-0.014	-0.065	-0.000	-0.000	enhetslast
P.1.2	12.600	-0.000	-0.000	-0.000	4.895	-0.014	-0.069	-0.000	-0.000	enhetslast
P.1.2	12.700	-0.000	-0.000	-0.000	4.879	-0.014	-0.073	-0.000	-0.000	enhetslast
P.1.2	12.800	-0.000	-0.000	-0.000	4.863	-0.014	-0.077	-0.000	-0.000	enhetslast
P.1.2	12.900	-0.000	-0.000	-0.000	4.848	-0.014	-0.083	-0.000	-0.000	enhetslast
P.1.2	13.000	-0.000	-0.000	-0.000	4.833	-0.014	-0.089	-0.000	-0.000	enhetslast
P.1.2	13.100	-0.000	-0.000	-0.000	4.817	-0.014	-0.093	-0.000	-0.000	enhetslast
P.1.2	13.200	-0.000	-0.000	-0.000	4.801	-0.014	-0.097	-0.000	-0.000	enhetslast
P.1.2	13.300	-0.000	-0.000	-0.000	4.785	-0.014	-0.101	-0.000	-0.000	enhetslast
P.1.2	13.400	-0.000	-0.000	-0.000	4.768	-0.014	-0.105	-0.000	-0.000	enhetslast
P.1.2	13.500	-0.000	-0.000	-0.000	4.744	-0.014	-0.109	-0.000	-0.000	enhetslast
P.1.2	13.600	-0.000	-0.000	-0.000	4.720	-0.014	-0.113	-0.000	-0.000	enhetslast
P.1.2	13.700	-0.000	-0.000	-0.000	4.695	-0.014	-0.117	-0.000	-0.000	enhetslast
P.1.2	13.800	-0.000	-0.000	-0.000	4.671	-0.014	-0.121	-0.000	-0.000	enhetslast
P.1.2	13.900	-0.000	-0.000	-0.000	4.650	-0.014	-0.128	-0.000	-0.000	enhetslast
P.1.2	14.000	-0.000	-0.000	-0.000	4.626	-0.015	-0.133	-0.000	-0.000	enhetslast
P.1.2	14.100	-0.000	-0.000	-0.000	4.602	-0.015	-0.137	-0.000	-0.000	enhetslast
P.1.2	14.200	-0.000	-0.000	-0.000	4.578	-0.015	-0.141	-0.000	-0.000	enhetslast
P.1.2	14.300	-0.000	-0.000	-0.000	4.554	-0.015	-0.145	-0.000	-0.000	enhetslast
P.1.2	14.400	-0.001	-0.000	-0.000	4.525	-0.015	-0.149	-0.000	-0.000	enhetslast
P.1.2	14.500	-0.001	-0.000	-0.000	4.493	-0.015	-0.153	-0.000	-0.000	enhetslast
P.1.2	14.600	-0.001	-0.000	-0.000	4.460	-0.015	-0.157	-0.000	-0.000	enhetslast
P.1.2	14.700	-0.001	-0.000	-0.000	4.428	-0.015	-0.161	-0.000	-0.000	enhetslast
P.1.2	14.800	-0.001	-0.000	-0.000	4.397	-0.015	-0.166	-0.000	-0.000	enhetslast
P.1.2	14.900	-0.001	-0.000	-0.000	4.368	-0.015	-0.173	-0.000	-0.000	enhetslast
P.1.2	15.000	-0.001	-0.000	-0.000	4.336	-0.015	-0.177	-0.000	-0.000	enhetslast
P.1.2	15.100	-0.001	-0.000	-0.000	4.303	-0.015	-0.181	-0.000	-0.000	enhetslast
P.1.2	15.200	-0.001	-0.000	-0.000	4.271	-0.015	-0.185	-0.000	-0.000	enhetslast
P.1.2	15.300	-0.001	-0.000	-0.000	4.239	-0.015	-0.189	-0.000	-0.000	enhetslast
P.1.2	15.400	-0.001	-0.000	-0.000	4.198	-0.015	-0.193	-0.000	-0.000	enhetslast
P.1.2	15.500	-0.001	-0.000	-0.000	4.158	-0.015	-0.197	-0.000	-0.000	enhetslast
P.1.2	15.600	-0.001	-0.000	-0.000	4.117	-0.015	-0.201	-0.000	-0.000	enhetslast
P.1.2	15.700	-0.001	-0.000	-0.000	4.076	-0.015	-0.205	-0.000	-0.000	enhetslast
P.1.2	15.800	-0.001	-0.000	-0.000	4.040	-0.015	-0.212	-0.000	-0.000	enhetslast
P.1.2	15.900	-0.001	-0.000	-0.000	4.001	-0.015	-0.218	-0.000	-0.000	enhetslast
P.1.2	16.000	-0.001	-0.000	-0.000	3.961	-0.015	-0.222	-0.000	-0.000	enhetslast
P.1.2	16.100	-0.001	-0.000	-0.001	3.920	-0.015	-0.226	-0.000	-0.000	enhetslast
P.1.2	16.200	-0.001	-0.000	-0.001	3.879	-0.015	-0.230	-0.000	-0.000	enhetslast
P.1.2	16.300	-0.001	-0.000	-0.001	3.835	-0.015	-0.234	-0.000	-0.000	enhetslast
P.1.2	16.400	-0.001	-0.000	-0.001	3.786	-0.015	-0.238	-0.000	-0.000	enhetslast
P.1.2	16.500	-0.001	-0.000	-0.001	3.737	-0.015	-0.242	-0.000	-0.000	enhetslast
P.1.2	16.600	-0.001	-0.000	-0.001	3.688	-0.015	-0.246	-0.000	-0.000	enhetslast
P.1.2	16.700	-0.001	-0.000	-0.001	3.641	-0.015	-0.251	-0.000	-0.000	enhetslast
P.1.2	16.800	-0.002	-0.000	-0.001	3.598	-0.015	-0.259	-0.000	-0.000	enhetslast
P.1.2	16.900	-0.002	-0.000	-0.001	3.549	-0.015	-0.263	-0.000	-0.000	enhetslast
P.1.2	17.000	-0.002	-0.000	-0.001	3.500	-0.015	-0.267	-0.000	-0.000	enhetslast
P.1.2	17.100	-0.002	-0.000	-0.001	3.451	-0.015	-0.271	-0.000	-0.000	enhetslast
P.1.2	17.200	-0.002	-0.000	-0.001	3.402	-0.015	-0.276	-0.000	-0.000	enhetslast
P.1.2	17.300	-0.002	-0.000	-0.001	3.346	-0.015	-0.280	-0.000	-0.000	enhetslast
P.1.2	17.400	-0.002	-0.000	-0.001	3.289	-0.015	-0.284	-0.000	-0.000	enhetslast
P.1.2	17.500	-0.002	-0.001	-0.001	3.231	-0.015	-0.288	-0.000	-0.000	enhetslast
P.1.2	17.600	-0.002	-0.001	-0.001	3.174	-0.015	-0.292	-0.000	-0.000	enhetslast
P.1.2	17.700	-0.002	-0.001	-0.001	3.121	-0.015	-0.298	-0.000	-0.000	enhetslast
P.1.2	17.800	-0.003	-0.001	-0.001	3.068	-0.015	-0.305	-0.000	-0.000	enhetslast
P.1.2	17.900	-0.003	-0.001	-0.001	3.011	-0.015	-0.309	-0.000	-0.000	enhetslast
P.1.2	18.000	-0.003	-0.001	-0.001	2.954	-0.015	-0.313	-0.000	-0.000	enhetslast
P.1.2	18.100	-0.003	-0.001	-0.001	2.896	-0.015	-0.317	-0.001	-0.000	enhetslast
P.1.2	18.200	-0.003	-0.001	-0.002	2.837	-0.015	-0.321	-0.001	-0.000	enhetslast
P.1.2	18.300	-0.003	-0.001	-0.002	2.771	-0.015	-0.325	-0.001	-0.000	enhetslast
P.1.2	18.400	-0.004	-0.001	-0.002	2.705	-0.015	-0.329	-0.001	-0.000	enhetslast
P.1.2	18.500	-0.004	-0.001	-0.002	2.640	-0.015	-0.333	-0.001	-0.000	enhetslast
P.1.2	18.600	-0.004	-0.001	-0.002	2.575	-0.015	-0.337	-0.001	-0.000	enhetslast
P.1.2	18.700	-0.004	-0.001	-0.002	2.518	-0.015	-0.345	-0.000	-0.000	enhetslast
P.1.2	18.800	-0.004	-0.001	-0.002	2.453	-0.015	-0.349	-0.000	-0.000	enhetslast
P.1.2	18.900	-0.005	-0.001	-0.002	2.388	-0.015	-0.353	-0.001	-0.000	enhetslast
P.1.2	19.000	-0.005	-0.001	-0.002	2.322	-0.015	-0.357	-0.001	-0.000	enhetslast
P.1.2	19.100	-0.005	-0.001	-0.002	2.257	-0.015	-0.361	-0.001	-0.000	enhetslast
P.1.2	19.200	-0.005	-0.001	-0.003	2.185	-0.015	-0.365	-0.001	-0.000	enhetslast
P.1.2	19.300	-0.006	-0.001	-0.003	2.112	-0.015	-0.369	-0.001	-0.000	enhetslast
P.1.2	19.400	-0.006	-0.001	-0.003	2.038	-0.015	-0.373	-0.001	-0.000	enhetslast
P.1.2	19.500	-0.006	-0.001	-0.003	1.964	-0.015	-0.377	-0.001	-0.000	enhetslast
P.1.2	19.600	-0.007	-0.002	-0.003	1.896	-0.015	-0.383	-0.001	0.000	enhetslast
P.1.2	19.700	-0.007	-0.002	-0.003	1.829	-0.015	-0.390	-0.000	0.000	enhetslast
P.1.2	19.800	-0.008	-0.002	-0.004	1.755	-0.015	-0.394	-0.001	0.000	enhetslast
P.1.2	19.900	-0.008	-0.002	-0.004	1.682	-0.015	-0.398	-0.001	0.001	enhetslast
P.1.2	20.000	-0.008	-0.002	-0.004	1.608	-0.015	-0.402	-0.001	0.001	enhetslast
P.1.2	20.100	-0.009	-0.002	-0.004	1.533	-0.016	-0.406	-0.001	0.001	enhetslast
P.1.2	20.200	-0.009	-0.002	-0.004	1.452	-0.016	-0.410	-0.001	0.002	enhetslast
P.1.2	20.300	-0.010	-0.002	-0.005	1.370	-0.017	-0.414	-0.001	0.002	enhetslast
P.1.2	20.400	-0.011	-0.002	-0.005	1.288	-0.018	-0.418	-0.001	0.003	enhetslast
P.1.2	20.500	-0.011	-0.003	-0.005	1.207	-0.018	-0.423	-0.001	0.004	enhetslast
P.1.2	20.600	-0.012	-0.003	-0.006	1.138	-0.020	-0.431	-0.000	0.005	enhetslast
P.1.2	20.700	-0.012	-0.003	-0.006	1.060	-0.021	-0.436	-0.000	0.006	enhetslast
P.1.2	20.800	-0.013	-0.003	-0.006	0.978	-0.022	-0.440	-0.001	0.008	enhetslast
P.1.2	20.900	-0.014	-0.003	-0.007	0.897	-0.023	-0.444	-0.001	0.010	enhetslast
P.1.2	21.000	-0.014	-0.003	-0.007	0.816	-0.024	-0.448	-0.001	0.011	enhetslast
P.1.2	21.100	-0.015	-0.004	-0.007	0.729	-0.024	-0.453	-0.002	0.008	enhetslast
P.1.2	21.200	-0.016	-0.004	-0.008	0.640	-0.024	-0.458	-0.002	0.001	enhetslast
P.1.2	21.300	-0.017	-0.005	-0.008	0.550	-0.023	-0.463	-0.002	-0.007	enhetslast
P.1.2	21.400	-0.018	-0.005	-0.009	0.460	-0.023	-0.468	-0.002	-0.014	enhetslast
P.1.2	21.500	-0.018	-0.006	-0.009	0.379	-0.021	-0.473	-0.001	-0.020	enhetslast
P.1.2	21.600	-0.019	-0.006	-0.010	0.306	-0.018	-0.477	0.001	-0.026	enhetslast
P.1.2	21.700	-0.020	-0.007	-0.010	0.216	-0.017	-0.482	-0.000	-0.034	enhetslast
P.1.2	21.800	-0.020	-0.007	-0.011	0.126	-0.017	-0.487	-0.002	-0.042	enhetslast
P.1.2	21.900	-0.021	-0.008	-0.011	0.036	-0.016	-0.492	-0.003	-0.051	enhetslast
P.1.2	22.000	-0.022	-0.008	-0.011	-0.054	-0.015	-0.497	-0.004	-0.059	enhetslast
P.1.3	0.000	-0.000	0.000	0.008	-0.000	-0.232	1.910	-0.000	-0.032	enhetslast
P.1.3	0.100	-0.000	0.000	0.008	0.003	-0.244	1.902	-0.000	-0.027	enhetslast
P.1.3	0.200	-0.000	0.000	0.007	0.006	-0.256	1.893	-0.000	-0.022	enhetslast
P.1.3	0.300	-0.000	0.000	0.007	0.010	-0.269	1.885	-0.000	-0.017	enhetslast
P.1.3	0.400	-0.000	0.000	0.007	0.013	-0.281	1.877	-0.000	-0.011	enhetslast
P.1.3	0.500	-0.000	0.000	0.007	0.016	-0.293	1.868	-0.000	-0.006	enhetslast
P.1.3	0.600	-0.000	0.000	0.006	0.019	-0.305	1.860	-0.000	-0.002	enhetslast
P.1.3	0.700	-0.000	0.000	0.006	0.022	-0.317	1.851	-0.000	0.003	enhetslast
P.1.3	0.800	-0.000	0.000	0.006	0.025	-0.330	1.843	-0.000	0.007	enhetslast
P.1.3	0.900	-0.000	0.000	0.006	0.028	-0.342	1.835	-0.000	0.012	enhetslast
P.1.3	1.000	-0.000	0.000	0.005	0.031	-0.352	1.823	-0.000	0.014	enhetslast
P.1.3	1.100	-0.000	0.000	0.005	0.032	-0.361	1.809	-0.000	0.012	enhetslast
P.1.3	1.200	-0.000	0.000	0.005	0.034	-0.370	1.794	-0.000	0.011	enhetslast
P.1.3	1.300	-0.000	0.000	0.005	0.036	-0.379	1.779	-0.000	0.010	enhetslast
P.1.3	1.400	-0.000	0.000	0.004	0.038	-0.388	1.764	-0.000	0.009	enhetslast
P.1.3	1.500	-0.000	0.000	0.004	0.038	-0.397	1.749	-0.000	0.008	enhetslast
P.1.3	1.600	-0.000	0.000	0.004	0.040	-0.406	1.734	-0.000	0.007	enhetslast
P.1.3	1.700	-0.000	0.000	0.003	0.041	-0.415	1.719	-0.000	0.006	enhetslast
P.1.3	1.800	-0.000	0.000	0.003	0.043	-0.424	1.705	-0.000	0.006	enhetslast
P.1.3	1.900	-0.000	0.000	0.003	0.045	-0.433	1.690	-0.000	0.005	enhetslast
P.1.3	2.000	-0.000	0.000	0.003	0.045	-0.438	1.673	-0.000	0.005	enhetslast
P.1.3	2.100	-0.000	0.000	0.003	0.045	-0.443	1.655	-0.000	0.005	enhetslast
P.1.3	2.200	-0.000	0.000	0.002	0.045	-0.448	1.637	-0.000	0.004	enhetslast
P.1.3	2.300	-0.000	0.000	0.002	0.045	-0.453	1.620	-0.000	0.004	enhetslast
P.1.3	2.400	-0.000	0.000	0.002	0.044	-0.459	1.602	-0.000	0.004	enhetslast
P.1.3	2.500	-0.000	0.000	0.002	0.044	-0.464	1.585	-0.000	0.003	enhetslast
P.1.3	2.600	-0.000	0.000	0.002	0.044	-0.469	1.567	-0.000	0.003	enhetslast
P.1.3	2.700	-0.000	0.000	0.002	0.044	-0.474	1.550	-0.000	0.003	enhetslast
P.1.3	2.800	-0.000	0.000	0.002	0.044	-0.479	1.532	0.000	0.003	enhetslast
P.1.3	2.900	-0.000	0.000	0.001	0.044	-0.483	1.514	0.000	0.003	enhetslast
P.1.3	3.000	-0.000	0.000	0.001	0.043	-0.486	1.496	0.000	0.003	enhetslast
P.1.3	3.100	-0.000	0.000	0.001	0.042	-0.488	1.477	0.000	0.002	enhetslast
P.1.3	3.200	-0.000	0.000	0.001	0.041	-0.490	1.459	0.000	0.002	enhetslast
P.1.3	3.300	-0.000	0.000	0.001	0.041	-0.493	1.440	0.000	0.002	enhetslast
P.1.3	3.400	-0.000	0.000	0.001	0.039	-0.495	1.422	0.000	0.002	enhetslast
P.1.3	3.500	-0.000	0.000	0.001	0.038	-0.497	1.403	0.000	0.002	enhetslast
P.1.3	3.600	-0.000	0.000	0.001	0.037	-0.500	1.384	0.000	0.002	enhetslast
P.1.3	3.700	-0.000	0.000	0.001	0.036	-0.502	1.366	0.000	0.002	enhetslast
P.1.3	3.800	-0.000	0.000	0.001	0.035	-0.504	1.347	0.000	0.002	enhetslast
P.1.3	3.900	-0.000	0.000	0.001	0.034	-0.505	1.329	0.000	0.002	enhetslast
P.1.3	4.000	-0.000	0.000	0.001	0.033	-0.506	1.310	0.000	0.001	enhetslast
P.1.3	4.100	-0.000	0.000	0.001	0.032	-0.507	1.291	0.000	0.001	enhetslast
P.1.3	4.200	-0.000	0.000	0.001	0.031	-0.508	1.272	0.000	0.001	enhetslast
P.1.3	4.300	-0.000	0.000	0.001	0.030	-0.508	1.254	0.000	0.001	enhetslast
P.1.3	4.400	-0.000	0.000	0.001	0.028	-0.509	1.235	0.000	0.001	enhetslast
P.1.3	4.500	-0.000	0.000	0.001	0.028	-0.510	1.216	0.000	0.001	enhetslast
P.1.3	4.600	-0.000	0.000	0.000	0.027	-0.511	1.197	0.000	0.001	enhetslast
P.1.3	4.700	-0.000	0.000	0.000	0.026	-0.511	1.179	0.000	0.001	enhetslast
P.1.3	4.800	-0.000	0.000	0.000	0.025	-0.512	1.160	0.000	0.001	enhetslast
P.1.3	4.900	-0.000	0.000	0.000	0.024	-0.512	1.141	0.000	0.001	enhetslast
P.1.3	5.000	-0.000	0.000	0.000	0.023	-0.512	1.122	0.000	0.001	enhetslast
P.1.3	5.100	-0.000	0.000	0.000	0.022	-0.512	1.103	0.000	0.001	enhetslast
P.1.3	5.200	-0.000	0.000	0.000	0.021	-0.512	1.085	0.000	0.001	enhetslast
P.1.3	5.300	-0.000	0.000	0.000	0.019	-0.512	1.066	0.000	0.001	enhetslast
P.1.3	5.400	-0.000	0.000	0.000	0.019	-0.512	1.047	0.000	0.001	enhetslast
P.1.3	5.500	-0.000	0.000	0.000	0.018	-0.512	1.028	0.000	0.001	enhetslast
P.1.3	5.600	-0.000	0.000	0.000	0.017	-0.512	1.010	0.000	0.001	enhetslast
P.1.3	5.700	-0.000	0.000	0.000	0.016	-0.512	0.991	0.000	0.001	enhetslast
P.1.3	5.800	-0.000	0.000	0.000	0.015	-0.512	0.972	0.000	0.001	enhetslast
P.1.3	5.900	-0.000	0.000	0.000	0.015	-0.512	0.953	0.000	0.001	enhetslast
P.1.3	6.000	-0.000	0.000	0.000	0.014	-0.512	0.935	0.000	0.001	enhetslast
P.1.3	6.100	-0.000	0.000	0.000	0.014	-0.511	0.916	0.000	0.000	enhetslast
P.1.3	6.200	-0.000	0.000	0.000	0.013	-0.511	0.897	0.000	0.000	enhetslast
P.1.3	6.300	-0.000	0.000	0.000	0.012	-0.511	0.878	0.000	0.000	enhetslast
P.1.3	6.400	-0.000	0.000	0.000	0.011	-0.511	0.860	0.000	0.000	enhetslast
P.1.3	6.500	-0.000	0.000	0.000	0.010	-0.510	0.841	0.000	0.000	enhetslast
P.1.3	6.600	-0.000	0.000	0.000	0.010	-0.510	0.822	0.000	0.000	enhetslast
P.1.3	6.700	-0.000	0.000	0.000	0.009	-0.510	0.803	0.000	0.000	enhetslast
P.1.3	6.800	-0.000	0.000	0.000	0.009	-0.510	0.785	0.000	0.000	enhetslast
P.1.3	6.900	-0.000	0.000	0.000	0.008	-0.509	0.766	0.000	0.000	enhetslast
P.1.3	7.000	-0.000	0.000	0.000	0.008	-0.509	0.747	0.000	0.000	enhetslast
P.1.3	7.100	-0.000	0.000	0.000	0.008	-0.509	0.729	0.000	0.000	enhetslast
P.1.3	7.200	-0.000	0.000	0.000	0.007	-0.508	0.710	0.000	0.000	enhetslast
P.1.3	7.300	-0.000	0.000	0.000	0.006	-0.508	0.691	0.000	0.000	enhetslast
P.1.3	7.400	-0.000	0.000	0.000	0.006	-0.508	0.673	0.000	0.000	enhetslast
P.1.3	7.500	-0.000	0.000	0.000	0.005	-0.508	0.654	0.000	0.000	enhetslast
P.1.3	7.600	-0.000	0.000	0.000	0.005	-0.507	0.635	0.000	0.000	enhetslast
P.1.3	7.700	-0.000	0.000	0.000	0.005	-0.507	0.616	0.000	0.000	enhetslast
P.1.3	7.800	-0.000	0.000	0.000	0.004	-0.507	0.598	0.000	0.000	enhetslast
P.1.3	7.900	-0.000	0.000	0.000	0.004	-0.506	0.579	0.000	0.000	enhetslast
P.1.3	8.000	-0.000	0.000	0.000	0.004	-0.506	0.560	0.000	0.000	enhetslast
P.1.3	8.100	-0.000	0.000	0.000	0.004	-0.506	0.542	0.000	0.000	enhetslast
P.1.3	8.200	-0.000	0.000	0.000	0.003	-0.506	0.523	0.000	0.000	enhetslast
P.1.3	8.300	-0.000	0.000	0.000	0.003	-0.505	0.504	0.000	0.000	enhetslast
P.1.3	8.400	-0.000	0.000	0.000	0.003	-0.505	0.486	0.000	0.000	enhetslast
P.1.3	8.500	-0.000	0.000	0.000	0.002	-0.505	0.467	0.000	0.000	enhetslast
P.1.3	8.600	-0.000	0.000	0.000	0.002	-0.505	0.448	0.000	0.000	enhetslast
P.1.3	8.700	-0.000	0.000	0.000	0.002	-0.505	0.430	0.000	0.000	enhetslast
P.1.3	8.800	-0.000	0.000	0.000	0.002	-0.504	0.411	0.000	0.000	enhetslast
P.1.3	8.900	-0.000	0.000	0.000	0.002	-0.504	0.392	0.000	0.000	enhetslast
P.1.3	9.000	-0.000	0.000	0.000	0.002	-0.504	0.374	0.000	0.000	enhetslast
